"","lon","lat","id"
"18386",-14.25,13.25,"World"
"18387",-16.25,14.25,"World"
"18388",-13.25,14.75,"World"
"18389",-15.75,15.75,"World"
"18390",-16.75,15.25,"World"
"18391",-13.75,13.25,"World"
"18392",-12.75,14.75,"World"
"18393",-14.75,14.25,"World"
"18394",-14.25,13.75,"World"
"18395",-14.75,14.75,"World"
"18396",-13.25,14.25,"World"
"18397",-15.75,13.75,"World"
"18398",-14.75,13.75,"World"
"18399",-16.25,15.25,"World"
"18400",-12.25,13.75,"World"
"18401",-12.75,12.75,"World"
"18402",-15.25,14.75,"World"
"18403",-16.25,15.75,"World"
"18404",-15.75,16.25,"World"
"18405",-15.25,16.25,"World"
"18406",-13.25,13.25,"World"
"18407",-14.75,13.25,"World"
"18408",-14.25,14.75,"World"
"18409",-12.25,13.25,"World"
"18410",-16.25,14.75,"World"
"18411",-16.75,14.75,"World"
"18412",-15.25,15.25,"World"
"18413",-14.25,12.75,"World"
"18414",-14.75,15.75,"World"
"18415",-13.25,15.25,"World"
"18416",-16.25,12.75,"World"
"18417",-13.75,15.25,"World"
"18418",-12.25,14.75,"World"
"18419",-16.75,14.25,"World"
"18420",-13.75,14.75,"World"
"18421",-12.75,14.25,"World"
"18422",-15.75,14.75,"World"
"18423",-12.25,12.75,"World"
"18424",-15.75,15.25,"World"
"18425",-13.25,15.75,"World"
"18426",-14.25,15.75,"World"
"18427",-15.25,15.75,"World"
"18428",-13.25,12.75,"World"
"18429",-13.75,12.75,"World"
"18430",-11.75,12.75,"World"
"18431",-15.25,13.25,"World"
"18432",-12.25,14.25,"World"
"18433",-15.75,13.25,"World"
"18434",-14.25,15.25,"World"
"18435",-13.75,14.25,"World"
"18436",-14.25,14.25,"World"
"18437",-13.75,15.75,"World"
"18438",-16.25,13.75,"World"
"18439",-15.25,12.75,"World"
"18440",-14.75,12.75,"World"
"18441",-14.75,15.25,"World"
"18442",-16.75,12.75,"World"
"18443",-14.25,16.25,"World"
"18444",-15.75,12.75,"World"
"18445",-14.75,16.25,"World"
"18446",-16.25,16.25,"World"
"18447",-10.75,9.25,"World"
"18448",-11.75,9.25,"World"
"18449",-11.25,9.25,"World"
"18450",-12.25,9.25,"World"
"18451",-11.75,9.75,"World"
"18452",-12.25,7.75,"World"
"18453",-11.75,7.25,"World"
"18454",-12.25,8.75,"World"
"18455",-10.75,8.75,"World"
"18456",-11.25,7.25,"World"
"18457",-12.75,9.25,"World"
"18458",-10.75,7.75,"World"
"18459",-10.75,8.25,"World"
"18460",-12.75,8.25,"World"
"18461",-11.25,8.75,"World"
"18462",-12.25,8.25,"World"
"18463",-11.25,8.25,"World"
"18464",-12.25,9.75,"World"
"18465",-11.25,7.75,"World"
"18466",-11.75,7.75,"World"
"18467",-11.75,8.25,"World"
"18468",-11.75,8.75,"World"
"18469",-11.25,9.75,"World"
"18470",-12.75,8.75,"World"
"18471",-15.25,13.75,"World"
"18472",-16.25,13.25,"World"
"18473",-16.75,13.25,"World"
"18474",42.25,12.25,"World"
"18475",42.25,11.25,"World"
"18476",42.75,11.75,"World"
"18477",42.25,11.75,"World"
"18478",42.75,12.25,"World"
"18479",42.75,11.25,"World"
"18480",43.25,12.25,"World"
"18481",38.75,14.75,"World"
"18482",36.75,14.75,"World"
"18483",42.25,12.75,"World"
"18484",40.25,14.75,"World"
"18485",37.75,15.25,"World"
"18486",37.25,14.75,"World"
"18487",40.75,14.75,"World"
"18488",37.25,16.25,"World"
"18489",37.25,15.75,"World"
"18490",38.75,15.25,"World"
"18491",36.75,15.75,"World"
"18492",38.75,16.75,"World"
"18493",38.25,16.75,"World"
"18494",38.75,16.25,"World"
"18495",37.75,16.25,"World"
"18496",38.25,15.25,"World"
"18497",38.75,15.75,"World"
"18498",37.75,17.25,"World"
"18499",38.25,14.75,"World"
"18500",39.25,14.75,"World"
"18501",37.75,14.75,"World"
"18502",39.25,16.25,"World"
"18503",38.25,16.25,"World"
"18504",39.75,14.75,"World"
"18505",39.25,15.25,"World"
"18506",36.75,15.25,"World"
"18507",40.75,14.25,"World"
"18508",38.25,15.75,"World"
"18509",37.75,15.75,"World"
"18510",37.25,15.25,"World"
"18511",41.25,13.75,"World"
"18512",41.75,13.25,"World"
"18513",37.75,16.75,"World"
"18514",41.25,14.25,"World"
"18515",42.75,12.75,"World"
"18516",42.25,13.25,"World"
"18517",38.25,17.25,"World"
"18518",37.25,16.75,"World"
"18519",39.25,15.75,"World"
"18520",38.75,17.25,"World"
"18521",41.75,13.75,"World"
"18522",38.25,7.75,"World"
"18523",37.25,7.25,"World"
"18524",35.25,8.25,"World"
"18525",36.25,8.25,"World"
"18526",46.25,7.25,"World"
"18527",39.75,8.75,"World"
"18528",34.75,8.25,"World"
"18529",37.75,7.75,"World"
"18530",37.25,9.25,"World"
"18531",43.25,8.75,"World"
"18532",40.75,7.25,"World"
"18533",36.75,8.25,"World"
"18534",35.75,8.25,"World"
"18535",44.25,7.25,"World"
"18536",34.25,9.75,"World"
"18537",34.75,9.75,"World"
"18538",47.25,7.25,"World"
"18539",37.25,7.75,"World"
"18540",42.25,7.25,"World"
"18541",37.75,4.25,"World"
"18542",41.75,6.25,"World"
"18543",36.75,9.25,"World"
"18544",40.25,7.75,"World"
"18545",39.25,13.25,"World"
"18546",41.75,8.75,"World"
"18547",42.75,7.25,"World"
"18548",34.25,8.25,"World"
"18549",35.25,10.75,"World"
"18550",45.25,7.25,"World"
"18551",38.75,8.25,"World"
"18552",40.25,9.75,"World"
"18553",43.75,7.25,"World"
"18554",36.25,7.75,"World"
"18555",36.75,7.25,"World"
"18556",36.75,9.75,"World"
"18557",43.75,8.75,"World"
"18558",44.75,8.75,"World"
"18559",35.25,6.25,"World"
"18560",46.75,7.25,"World"
"18561",37.75,9.25,"World"
"18562",44.75,7.25,"World"
"18563",38.75,8.75,"World"
"18564",41.25,8.75,"World"
"18565",44.75,7.75,"World"
"18566",37.75,10.25,"World"
"18567",39.75,13.25,"World"
"18568",39.25,7.25,"World"
"18569",36.75,7.75,"World"
"18570",39.75,9.75,"World"
"18571",39.75,14.25,"World"
"18572",43.25,8.25,"World"
"18573",40.75,8.75,"World"
"18574",45.25,6.75,"World"
"18575",39.25,8.75,"World"
"18576",35.75,7.75,"World"
"18577",45.75,7.25,"World"
"18578",40.25,7.25,"World"
"18579",43.25,7.25,"World"
"18580",33.25,8.25,"World"
"18581",40.25,13.25,"World"
"18582",44.75,5.75,"World"
"18583",40.75,6.75,"World"
"18584",38.75,12.25,"World"
"18585",37.25,13.25,"World"
"18586",44.25,8.75,"World"
"18587",42.75,8.75,"World"
"18588",37.25,9.75,"World"
"18589",35.25,8.75,"World"
"18590",46.75,7.75,"World"
"18591",46.25,7.75,"World"
"18592",35.75,8.75,"World"
"18593",37.25,8.25,"World"
"18594",41.75,7.25,"World"
"18595",38.75,13.75,"World"
"18596",40.75,9.75,"World"
"18597",39.25,6.25,"World"
"18598",36.75,13.75,"World"
"18599",36.75,13.25,"World"
"18600",35.25,7.75,"World"
"18601",36.25,9.25,"World"
"18602",42.25,8.75,"World"
"18603",40.25,8.75,"World"
"18604",35.25,9.25,"World"
"18605",34.75,9.25,"World"
"18606",44.75,8.25,"World"
"18607",40.75,13.25,"World"
"18608",42.75,9.75,"World"
"18609",38.75,13.25,"World"
"18610",42.25,6.75,"World"
"18611",36.25,7.25,"World"
"18612",40.25,6.25,"World"
"18613",41.75,8.25,"World"
"18614",35.75,10.25,"World"
"18615",46.25,6.75,"World"
"18616",44.25,6.75,"World"
"18617",39.75,7.25,"World"
"18618",38.75,7.25,"World"
"18619",37.25,4.25,"World"
"18620",34.75,10.75,"World"
"18621",41.25,8.25,"World"
"18622",36.25,9.75,"World"
"18623",36.75,10.25,"World"
"18624",37.25,10.25,"World"
"18625",41.25,12.25,"World"
"18626",38.75,9.75,"World"
"18627",37.25,12.75,"World"
"18628",39.25,5.75,"World"
"18629",41.25,5.75,"World"
"18630",37.25,8.75,"World"
"18631",47.25,7.75,"World"
"18632",40.25,12.75,"World"
"18633",43.75,7.75,"World"
"18634",41.25,9.75,"World"
"18635",39.25,3.75,"World"
"18636",41.25,13.25,"World"
"18637",37.75,13.25,"World"
"18638",44.25,5.75,"World"
"18639",38.25,8.75,"World"
"18640",43.75,8.25,"World"
"18641",38.25,4.75,"World"
"18642",35.75,9.25,"World"
"18643",45.75,8.25,"World"
"18644",45.25,8.25,"World"
"18645",34.25,9.25,"World"
"18646",37.25,5.25,"World"
"18647",45.25,7.75,"World"
"18648",37.25,13.75,"World"
"18649",40.25,13.75,"World"
"18650",38.25,9.25,"World"
"18651",41.75,6.75,"World"
"18652",40.25,14.25,"World"
"18653",39.25,14.25,"World"
"18654",45.75,6.75,"World"
"18655",34.75,10.25,"World"
"18656",35.25,10.25,"World"
"18657",43.75,6.75,"World"
"18658",37.75,9.75,"World"
"18659",33.75,8.25,"World"
"18660",38.25,3.75,"World"
"18661",38.25,14.25,"World"
"18662",39.75,3.75,"World"
"18663",41.75,9.75,"World"
"18664",39.75,12.25,"World"
"18665",39.25,9.25,"World"
"18666",38.75,5.75,"World"
"18667",37.25,5.75,"World"
"18668",35.75,10.75,"World"
"18669",39.75,5.75,"World"
"18670",36.75,8.75,"World"
"18671",36.25,8.75,"World"
"18672",38.25,8.25,"World"
"18673",39.75,12.75,"World"
"18674",41.25,7.25,"World"
"18675",44.25,7.75,"World"
"18676",45.75,7.75,"World"
"18677",38.25,13.25,"World"
"18678",42.75,8.25,"World"
"18679",37.75,8.75,"World"
"18680",40.25,8.25,"World"
"18681",38.75,4.75,"World"
"18682",40.75,8.25,"World"
"18683",37.75,11.25,"World"
"18684",42.25,4.75,"World"
"18685",42.25,8.25,"World"
"18686",44.25,8.25,"World"
"18687",42.25,7.75,"World"
"18688",35.75,9.75,"World"
"18689",41.75,11.25,"World"
"18690",42.75,4.75,"World"
"18691",45.25,6.25,"World"
"18692",44.75,6.25,"World"
"18693",46.75,6.75,"World"
"18694",34.75,7.75,"World"
"18695",38.25,7.25,"World"
"18696",43.25,6.75,"World"
"18697",44.75,6.75,"World"
"18698",37.75,7.25,"World"
"18699",42.75,9.25,"World"
"18700",38.25,9.75,"World"
"18701",42.25,9.75,"World"
"18702",41.75,9.25,"World"
"18703",39.75,9.25,"World"
"18704",40.75,9.25,"World"
"18705",35.25,5.75,"World"
"18706",38.75,9.25,"World"
"18707",39.25,9.75,"World"
"18708",43.25,5.25,"World"
"18709",38.25,5.75,"World"
"18710",36.75,5.75,"World"
"18711",40.75,12.75,"World"
"18712",34.25,8.75,"World"
"18713",38.75,7.75,"World"
"18714",40.75,5.75,"World"
"18715",41.25,4.25,"World"
"18716",45.25,5.75,"World"
"18717",43.25,7.75,"World"
"18718",38.75,6.25,"World"
"18719",41.75,5.75,"World"
"18720",37.75,6.25,"World"
"18721",36.25,6.25,"World"
"18722",34.75,7.25,"World"
"18723",37.25,11.75,"World"
"18724",40.75,4.75,"World"
"18725",40.25,4.75,"World"
"18726",46.25,8.25,"World"
"18727",36.75,5.25,"World"
"18728",35.25,9.75,"World"
"18729",40.75,11.25,"World"
"18730",33.75,7.75,"World"
"18731",39.25,11.25,"World"
"18732",40.25,6.75,"World"
"18733",46.25,6.25,"World"
"18734",35.75,7.25,"World"
"18735",34.25,7.75,"World"
"18736",41.75,11.75,"World"
"18737",38.25,5.25,"World"
"18738",41.25,5.25,"World"
"18739",39.75,11.75,"World"
"18740",43.25,9.25,"World"
"18741",38.75,3.75,"World"
"18742",40.75,5.25,"World"
"18743",39.25,12.25,"World"
"18744",37.75,12.25,"World"
"18745",41.25,9.25,"World"
"18746",40.75,12.25,"World"
"18747",36.25,12.75,"World"
"18748",36.75,12.75,"World"
"18749",45.25,5.25,"World"
"18750",37.75,5.75,"World"
"18751",34.75,8.75,"World"
"18752",40.25,5.75,"World"
"18753",39.75,10.25,"World"
"18754",42.75,10.25,"World"
"18755",39.75,7.75,"World"
"18756",37.75,8.25,"World"
"18757",45.75,5.75,"World"
"18758",40.75,7.75,"World"
"18759",39.25,8.25,"World"
"18760",41.25,7.75,"World"
"18761",36.75,11.25,"World"
"18762",37.75,4.75,"World"
"18763",42.75,6.75,"World"
"18764",41.25,4.75,"World"
"18765",37.75,14.25,"World"
"18766",36.25,5.25,"World"
"18767",39.75,8.25,"World"
"18768",39.75,11.25,"World"
"18769",38.75,14.25,"World"
"18770",40.25,10.75,"World"
"18771",37.25,14.25,"World"
"18772",43.25,4.75,"World"
"18773",41.75,4.75,"World"
"18774",37.25,12.25,"World"
"18775",38.75,5.25,"World"
"18776",43.75,5.25,"World"
"18777",38.75,11.75,"World"
"18778",41.25,11.75,"World"
"18779",40.75,11.75,"World"
"18780",39.75,5.25,"World"
"18781",36.25,10.25,"World"
"18782",42.25,9.25,"World"
"18783",40.25,12.25,"World"
"18784",40.25,5.25,"World"
"18785",39.25,5.25,"World"
"18786",34.75,6.75,"World"
"18787",42.25,5.25,"World"
"18788",42.75,5.25,"World"
"18789",39.25,4.75,"World"
"18790",38.75,4.25,"World"
"18791",35.75,5.75,"World"
"18792",39.25,7.75,"World"
"18793",41.75,7.75,"World"
"18794",37.75,12.75,"World"
"18795",41.75,4.25,"World"
"18796",36.75,4.75,"World"
"18797",42.75,7.75,"World"
"18798",42.25,4.25,"World"
"18799",45.75,6.25,"World"
"18800",39.75,4.25,"World"
"18801",38.25,6.25,"World"
"18802",44.25,6.25,"World"
"18803",40.25,11.75,"World"
"18804",36.25,11.75,"World"
"18805",41.25,10.75,"World"
"18806",40.75,10.75,"World"
"18807",39.75,10.75,"World"
"18808",40.25,11.25,"World"
"18809",39.75,4.75,"World"
"18810",40.75,13.75,"World"
"18811",36.75,14.25,"World"
"18812",42.75,5.75,"World"
"18813",42.25,6.25,"World"
"18814",39.75,6.75,"World"
"18815",44.75,5.25,"World"
"18816",36.25,5.75,"World"
"18817",43.75,6.25,"World"
"18818",38.25,11.25,"World"
"18819",35.75,11.25,"World"
"18820",41.75,10.25,"World"
"18821",40.25,9.25,"World"
"18822",40.75,10.25,"World"
"18823",39.25,12.75,"World"
"18824",39.75,6.25,"World"
"18825",37.25,6.75,"World"
"18826",39.25,4.25,"World"
"18827",37.25,6.25,"World"
"18828",36.25,11.25,"World"
"18829",35.75,6.25,"World"
"18830",41.75,5.25,"World"
"18831",44.25,5.25,"World"
"18832",34.25,7.25,"World"
"18833",37.75,13.75,"World"
"18834",37.75,10.75,"World"
"18835",38.75,10.75,"World"
"18836",39.25,13.75,"World"
"18837",41.25,11.25,"World"
"18838",40.25,10.25,"World"
"18839",41.25,6.75,"World"
"18840",37.75,5.25,"World"
"18841",36.75,12.25,"World"
"18842",35.75,12.25,"World"
"18843",38.75,6.75,"World"
"18844",38.25,11.75,"World"
"18845",37.75,11.75,"World"
"18846",38.25,4.25,"World"
"18847",41.75,10.75,"World"
"18848",39.25,11.75,"World"
"18849",39.75,13.75,"World"
"18850",39.25,10.25,"World"
"18851",38.25,13.75,"World"
"18852",37.25,4.75,"World"
"18853",38.75,12.75,"World"
"18854",40.25,4.25,"World"
"18855",38.25,12.25,"World"
"18856",41.75,12.25,"World"
"18857",41.75,12.75,"World"
"18858",35.75,11.75,"World"
"18859",42.75,10.75,"World"
"18860",35.25,11.25,"World"
"18861",36.25,10.75,"World"
"18862",35.25,7.25,"World"
"18863",38.25,10.75,"World"
"18864",41.25,10.25,"World"
"18865",35.75,6.75,"World"
"18866",42.75,6.25,"World"
"18867",39.25,6.75,"World"
"18868",38.25,12.75,"World"
"18869",42.25,5.75,"World"
"18870",41.25,12.75,"World"
"18871",36.75,11.75,"World"
"18872",39.25,10.75,"World"
"18873",42.25,10.75,"World"
"18874",36.25,12.25,"World"
"18875",43.75,5.75,"World"
"18876",36.25,4.75,"World"
"18877",38.25,6.75,"World"
"18878",41.25,6.25,"World"
"18879",40.75,6.25,"World"
"18880",37.25,10.75,"World"
"18881",38.75,11.25,"World"
"18882",43.25,5.75,"World"
"18883",37.75,6.75,"World"
"18884",36.75,6.75,"World"
"18885",37.25,11.25,"World"
"18886",42.25,10.25,"World"
"18887",38.75,10.25,"World"
"18888",36.75,10.75,"World"
"18889",38.25,10.25,"World"
"18890",43.25,6.25,"World"
"18891",35.25,6.75,"World"
"18892",36.25,6.75,"World"
"18893",35.25,11.75,"World"
"18894",36.75,6.25,"World"
"18895",28.75,14.75,"World"
"18896",24.25,17.25,"World"
"18897",32.75,8.75,"World"
"18898",31.25,17.25,"World"
"18899",32.25,8.75,"World"
"18900",35.75,16.25,"World"
"18901",28.75,17.25,"World"
"18902",31.75,16.25,"World"
"18903",36.75,18.25,"World"
"18904",36.75,16.75,"World"
"18905",31.25,16.25,"World"
"18906",38.25,17.75,"World"
"18907",33.25,17.25,"World"
"18908",36.25,16.75,"World"
"18909",29.75,17.25,"World"
"18910",31.75,21.75,"World"
"18911",24.75,17.25,"World"
"18912",35.25,16.25,"World"
"18913",26.75,18.75,"World"
"18914",27.25,16.75,"World"
"18915",25.75,17.75,"World"
"18916",26.75,14.75,"World"
"18917",30.75,16.25,"World"
"18918",33.75,17.25,"World"
"18919",35.75,15.25,"World"
"18920",30.25,15.75,"World"
"18921",34.75,16.25,"World"
"18922",26.25,16.75,"World"
"18923",26.75,16.75,"World"
"18924",35.75,16.75,"World"
"18925",33.75,15.75,"World"
"18926",24.75,17.75,"World"
"18927",32.75,13.75,"World"
"18928",34.25,16.25,"World"
"18929",32.25,21.75,"World"
"18930",26.75,17.75,"World"
"18931",32.75,16.25,"World"
"18932",36.25,15.25,"World"
"18933",25.25,17.25,"World"
"18934",24.25,9.75,"World"
"18935",31.25,4.75,"World"
"18936",34.25,21.25,"World"
"18937",33.25,15.75,"World"
"18938",24.75,9.75,"World"
"18939",30.75,15.25,"World"
"18940",32.75,15.75,"World"
"18941",33.75,7.25,"World"
"18942",35.75,17.75,"World"
"18943",36.25,17.75,"World"
"18944",26.25,17.75,"World"
"18945",23.75,11.75,"World"
"18946",33.25,16.25,"World"
"18947",29.75,5.25,"World"
"18948",29.75,16.25,"World"
"18949",35.25,18.25,"World"
"18950",36.25,16.25,"World"
"18951",36.75,21.25,"World"
"18952",27.25,18.75,"World"
"18953",31.75,11.25,"World"
"18954",28.25,18.75,"World"
"18955",25.25,9.75,"World"
"18956",28.25,9.25,"World"
"18957",31.25,21.75,"World"
"18958",34.25,15.75,"World"
"18959",25.25,16.75,"World"
"18960",33.75,16.25,"World"
"18961",29.25,16.25,"World"
"18962",28.75,16.25,"World"
"18963",33.25,16.75,"World"
"18964",36.25,21.75,"World"
"18965",32.75,18.75,"World"
"18966",34.75,21.25,"World"
"18967",28.25,17.25,"World"
"18968",34.25,16.75,"World"
"18969",27.25,17.25,"World"
"18970",30.75,3.75,"World"
"18971",31.25,10.25,"World"
"18972",35.25,15.75,"World"
"18973",28.75,5.25,"World"
"18974",24.25,17.75,"World"
"18975",33.25,14.75,"World"
"18976",24.25,19.25,"World"
"18977",28.25,16.25,"World"
"18978",34.75,21.75,"World"
"18979",24.75,15.75,"World"
"18980",35.25,15.25,"World"
"18981",31.25,15.75,"World"
"18982",24.25,18.75,"World"
"18983",30.75,15.75,"World"
"18984",25.75,16.75,"World"
"18985",30.75,10.25,"World"
"18986",31.25,16.75,"World"
"18987",30.25,16.25,"World"
"18988",29.25,5.25,"World"
"18989",35.75,21.75,"World"
"18990",35.75,21.25,"World"
"18991",31.75,4.75,"World"
"18992",30.25,4.75,"World"
"18993",35.25,20.75,"World"
"18994",30.75,11.25,"World"
"18995",26.75,9.25,"World"
"18996",25.75,21.75,"World"
"18997",25.75,9.75,"World"
"18998",27.25,16.25,"World"
"18999",32.25,16.25,"World"
"19000",28.25,16.75,"World"
"19001",27.75,5.25,"World"
"19002",28.25,5.25,"World"
"19003",26.75,15.25,"World"
"19004",30.25,17.25,"World"
"19005",28.25,14.75,"World"
"19006",29.75,5.75,"World"
"19007",33.25,7.25,"World"
"19008",32.25,7.25,"World"
"19009",32.25,13.75,"World"
"19010",26.75,17.25,"World"
"19011",27.25,17.75,"World"
"19012",22.75,11.75,"World"
"19013",23.25,11.75,"World"
"19014",29.25,16.75,"World"
"19015",29.25,4.75,"World"
"19016",30.25,8.75,"World"
"19017",32.25,3.75,"World"
"19018",27.75,15.25,"World"
"19019",33.25,4.25,"World"
"19020",33.75,4.25,"World"
"19021",34.75,15.25,"World"
"19022",31.75,15.75,"World"
"19023",36.75,17.25,"World"
"19024",36.75,21.75,"World"
"19025",34.25,17.75,"World"
"19026",26.75,16.25,"World"
"19027",36.25,15.75,"World"
"19028",35.75,15.75,"World"
"19029",32.25,17.25,"World"
"19030",32.25,4.75,"World"
"19031",23.75,9.75,"World"
"19032",25.25,9.25,"World"
"19033",28.75,8.75,"World"
"19034",33.75,10.75,"World"
"19035",36.25,18.25,"World"
"19036",26.25,9.25,"World"
"19037",34.25,4.75,"World"
"19038",32.75,6.75,"World"
"19039",28.75,9.25,"World"
"19040",30.25,21.75,"World"
"19041",34.75,15.75,"World"
"19042",33.75,4.75,"World"
"19043",30.75,17.25,"World"
"19044",33.75,16.75,"World"
"19045",28.75,9.75,"World"
"19046",29.75,7.75,"World"
"19047",31.75,9.75,"World"
"19048",34.75,16.75,"World"
"19049",29.25,17.25,"World"
"19050",29.25,14.25,"World"
"19051",27.25,10.25,"World"
"19052",23.25,11.25,"World"
"19053",23.75,11.25,"World"
"19054",30.75,16.75,"World"
"19055",36.75,16.25,"World"
"19056",26.25,10.75,"World"
"19057",25.25,11.25,"World"
"19058",32.75,17.25,"World"
"19059",30.25,8.25,"World"
"19060",27.25,15.75,"World"
"19061",29.75,4.75,"World"
"19062",25.75,16.25,"World"
"19063",34.25,15.25,"World"
"19064",33.25,17.75,"World"
"19065",29.75,15.75,"World"
"19066",32.75,17.75,"World"
"19067",28.75,15.75,"World"
"19068",32.75,4.75,"World"
"19069",30.75,8.75,"World"
"19070",27.75,16.25,"World"
"19071",37.75,17.75,"World"
"19072",30.75,4.75,"World"
"19073",29.25,18.25,"World"
"19074",34.75,20.75,"World"
"19075",25.25,12.25,"World"
"19076",34.25,18.25,"World"
"19077",36.25,13.25,"World"
"19078",25.75,9.25,"World"
"19079",29.75,21.75,"World"
"19080",27.25,19.25,"World"
"19081",30.75,21.75,"World"
"19082",30.25,16.75,"World"
"19083",25.75,17.25,"World"
"19084",35.25,21.25,"World"
"19085",30.75,9.25,"World"
"19086",23.75,8.75,"World"
"19087",27.25,14.75,"World"
"19088",23.75,15.25,"World"
"19089",33.75,13.75,"World"
"19090",32.75,16.75,"World"
"19091",31.75,16.75,"World"
"19092",29.75,14.25,"World"
"19093",32.25,9.75,"World"
"19094",24.75,11.25,"World"
"19095",35.25,21.75,"World"
"19096",27.25,20.25,"World"
"19097",25.75,20.75,"World"
"19098",33.75,21.75,"World"
"19099",27.75,17.75,"World"
"19100",33.25,7.75,"World"
"19101",24.25,16.25,"World"
"19102",32.75,4.25,"World"
"19103",30.25,4.25,"World"
"19104",32.25,15.75,"World"
"19105",37.25,17.25,"World"
"19106",26.25,16.25,"World"
"19107",24.75,18.75,"World"
"19108",31.75,8.75,"World"
"19109",35.25,17.75,"World"
"19110",25.75,18.75,"World"
"19111",31.25,8.75,"World"
"19112",30.75,21.25,"World"
"19113",28.25,21.25,"World"
"19114",28.75,18.25,"World"
"19115",27.25,21.75,"World"
"19116",30.25,18.25,"World"
"19117",31.75,18.25,"World"
"19118",34.75,18.25,"World"
"19119",27.75,16.75,"World"
"19120",35.75,20.75,"World"
"19121",32.25,9.25,"World"
"19122",27.75,9.75,"World"
"19123",28.75,16.75,"World"
"19124",35.25,16.75,"World"
"19125",35.25,18.75,"World"
"19126",26.25,9.75,"World"
"19127",25.75,19.75,"World"
"19128",32.75,9.25,"World"
"19129",32.25,16.75,"World"
"19130",34.75,13.75,"World"
"19131",24.25,8.75,"World"
"19132",30.25,9.75,"World"
"19133",29.75,10.25,"World"
"19134",33.75,9.75,"World"
"19135",30.25,10.25,"World"
"19136",25.75,15.75,"World"
"19137",33.75,9.25,"World"
"19138",25.75,10.75,"World"
"19139",27.75,20.25,"World"
"19140",24.25,18.25,"World"
"19141",32.25,4.25,"World"
"19142",25.75,8.75,"World"
"19143",24.75,16.25,"World"
"19144",34.75,17.25,"World"
"19145",33.75,15.25,"World"
"19146",25.25,18.75,"World"
"19147",32.25,15.25,"World"
"19148",24.75,16.75,"World"
"19149",26.25,21.25,"World"
"19150",32.25,8.25,"World"
"19151",27.25,18.25,"World"
"19152",24.75,9.25,"World"
"19153",29.25,8.75,"World"
"19154",28.75,21.25,"World"
"19155",31.25,10.75,"World"
"19156",29.25,11.25,"World"
"19157",34.25,20.75,"World"
"19158",23.25,14.75,"World"
"19159",31.75,6.75,"World"
"19160",27.75,9.25,"World"
"19161",28.75,21.75,"World"
"19162",33.25,21.25,"World"
"19163",26.25,10.25,"World"
"19164",29.75,16.75,"World"
"19165",36.25,21.25,"World"
"19166",28.25,5.75,"World"
"19167",33.25,13.75,"World"
"19168",27.75,14.75,"World"
"19169",29.25,7.75,"World"
"19170",27.75,17.25,"World"
"19171",33.25,9.75,"World"
"19172",31.75,13.75,"World"
"19173",29.25,9.75,"World"
"19174",30.75,9.75,"World"
"19175",29.75,9.75,"World"
"19176",27.75,10.25,"World"
"19177",26.75,20.25,"World"
"19178",29.75,19.75,"World"
"19179",27.25,15.25,"World"
"19180",30.75,14.75,"World"
"19181",26.25,15.25,"World"
"19182",28.25,4.75,"World"
"19183",30.75,4.25,"World"
"19184",32.75,15.25,"World"
"19185",31.25,17.75,"World"
"19186",33.25,15.25,"World"
"19187",32.25,17.75,"World"
"19188",28.25,8.75,"World"
"19189",31.25,8.25,"World"
"19190",33.25,4.75,"World"
"19191",36.75,17.75,"World"
"19192",37.25,17.75,"World"
"19193",28.25,18.25,"World"
"19194",31.75,8.25,"World"
"19195",36.75,20.25,"World"
"19196",26.25,21.75,"World"
"19197",26.25,18.75,"World"
"19198",25.75,19.25,"World"
"19199",30.75,18.25,"World"
"19200",35.75,18.25,"World"
"19201",30.75,18.75,"World"
"19202",23.75,10.25,"World"
"19203",28.25,21.75,"World"
"19204",31.25,9.25,"World"
"19205",30.25,9.25,"World"
"19206",33.75,21.25,"World"
"19207",28.75,7.75,"World"
"19208",28.75,5.75,"World"
"19209",29.25,19.25,"World"
"19210",25.75,14.75,"World"
"19211",34.25,13.75,"World"
"19212",23.75,10.75,"World"
"19213",28.75,14.25,"World"
"19214",23.25,10.75,"World"
"19215",33.25,21.75,"World"
"19216",36.75,19.25,"World"
"19217",26.75,15.75,"World"
"19218",35.75,19.25,"World"
"19219",30.25,19.75,"World"
"19220",32.25,10.25,"World"
"19221",35.25,14.25,"World"
"19222",29.75,14.75,"World"
"19223",31.75,14.25,"World"
"19224",31.25,4.25,"World"
"19225",25.75,21.25,"World"
"19226",29.75,17.75,"World"
"19227",31.75,15.25,"World"
"19228",26.75,18.25,"World"
"19229",26.25,18.25,"World"
"19230",27.75,18.25,"World"
"19231",33.75,17.75,"World"
"19232",32.75,8.25,"World"
"19233",29.75,8.75,"World"
"19234",24.25,12.25,"World"
"19235",25.75,12.25,"World"
"19236",30.75,10.75,"World"
"19237",25.25,21.75,"World"
"19238",23.75,14.75,"World"
"19239",26.75,7.25,"World"
"19240",32.25,13.25,"World"
"19241",32.25,6.75,"World"
"19242",26.75,19.25,"World"
"19243",25.75,10.25,"World"
"19244",27.25,9.75,"World"
"19245",25.25,19.75,"World"
"19246",26.75,9.75,"World"
"19247",37.75,18.25,"World"
"19248",32.75,7.25,"World"
"19249",24.75,8.25,"World"
"19250",25.25,10.75,"World"
"19251",25.25,17.75,"World"
"19252",36.25,18.75,"World"
"19253",31.25,9.75,"World"
